source_file,row_id,caption_original,price,category,has_link,contains_renew,mentions_tip
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11915,Tip me 15 and I'll double the value with my naughtiest pics 😉,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11924,Tip $35 and i'll send you spicy content worth $50😈,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,11943,Send me a tip and I'll surprise you with something naughty😈,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12017,hey babe😉 why don't you tip me based on the size of your 🍆 and I'll hit you with a surprise after💦,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12056,tip me $50 and I'll show you my wildest vid👅❤️,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12061,"If you tip me any amount, I promise to spoil you accordingly. 😘",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12068,"If you tip me $15, I will gape my ringhole in front of the camera😈🍑",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12151,I did some naughty things this morning.. just tip me 50 and I'll send you a NEVER before seen exclusive 😈,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12174,Hey hey hey. You're lucky today cuz I wanna send something different from the usual. Curious? Tip me $30 to find out 😜,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12178,"You are so lucky today! I`m all alone in my room rn, tip me any amount over $25 and I will show you how freaky I am 😈",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12182,I just took so many sexy videos this morning🤭 and I wanna show you all of them 😉 just tip $25 babe and I’ll send them to you😈🥰,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12218,"Want a creamy evening treat? 😋 💦 Tip me $50 rn, and I will send you a bundle of my sexy pics and vids (worth $149) to help you sleep tight 😈",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,12967,free gift for the best fans in the world. tip me if u love mommy.,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13021,hiii daddy do u want my personal number ???? just tip $200 n we can text and be naughy all dayyyyy :),0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13056,** mass message ** guys im so overwhelmed with dms sorryyy if i haven't replied to u but its too many people to talk to at once rn . if u want my attention tip me and i'll answer u as fast u as u want. lets get sexy together <3333,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13257,"Drop some good tip and I'll show you how wet I am, baby.☺️☺️",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13259,"Tip me $20 then I'll show you how wet I am, baby!😈🙈",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13282,"Before my Birthday End, I would make you feel satisfied, baby. Tip me $30 then I'll send you one of my wildest content, baby.",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13297,I have a great Birthday yesterday so I decided to give you a treat. Tip me $20 then I'll send you clusive content worth $100.,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13309,"I am sure you will love to watch me playing with myself, baby. Tip me $30 then I'll send you my wilder and more exciting content where you can cum multiple times.",0.0,Tip campaign captions,False,False,True
